,created_at,full_text,antisemitismo,retweet_count,favorite_count,user.screen_name,user.followers_count,user.favourites_count,WD,X,MO,NB,RELI,RIQ,NAC,NAZI,label
3743,Tue May 02 13:13:08 +0000 2023,@valezeta1 viva israel !!!,-2,0,3,Marcelo01559029,126,1606,,,,,,,,,0
3744,Mon May 15 23:15:37 +0000 2023,"@j0ecamel7 @EmmaRincon Que pasa que solo hay dos razas según tu? hay más que en el ejemplo de la foto y lo sabes, pero no has pensado mucho lo que has dicho. Racismo es la funada de los que no dejaron que la interpretara Gal gadot por que era Israelí Judía.  ''La otra pega mas''que miami me lo confirmó https://t.co/JbK4BuDRO2",-2,1,0,SotoYokai,10,2312,,,,,,,,,0
3745,Mon Apr 24 22:12:27 +0000 2023,"@Fa__Israel Hay weones que les gusta tropezar 2 veces con la misma piedra, y hay weones que aprenden… usted es de los primeros…",-2,0,0,dimendezb,1030,22032,,,,,,,,,0
3746,Mon Jun 27 18:27:02 +0000 2022,"con israel fernández, della que quieres cumplir mi sueño??? https://t.co/0wnDZnXHng",-2,0,1,ceciijurado_,265,6362,,,,,,,,,0
3747,Sun Apr 23 22:45:05 +0000 2023,"@Licenciada_007 @RMalhues Y todo zurdo le echa la culpa a la ""dictadura"" y se cuelgan del holocausto nazi usando las palabras que sólo atañen  a los judíos y nadie más, como ""negacionismo, exterminio"". Los zurdos son terroristas y se  victimizan manoseando los derechos humanos, de los cuales lucran.",-1,0,2,BittyAlbertine,1645,107280,,,,,,,,,0
3748,Sat Jun 04 15:44:40 +0000 2022,@abrahamendieta Que calladito cuando amlo dijo que leyeran a hitler!!!! Jajajajajaja pobre españolete lamehuevos!!!,-2,0,0,dralexcg,107,6821,,,,,,,,,0
3749,Fri Jun 02 22:35:49 +0000 2023,🚦 La prueba inequívoca de que Hitler nunca huyó a Sudamérica https://t.co/lHfEY546mG,-2,0,0,NeoInformes,54853,4519,,,,,,,,,0
3750,Wed May 03 15:07:22 +0000 2023,"@JimTheSpaceman @Teller__Jax @EnMexicoMagico Eres judio, ya con eso es suficiente, ahora vete a tu pais y dejen de usar la usura para vivir",2,0,0,Julianx042,212,64247,-2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,1
3751,Sun Jun 05 17:16:24 +0000 2022,@MdeFrancisco12 @VickyDavilaH @cataortizco @JERobledo @sergio_fajardo @lcvelez @darcyquinnr @saludhernandezm @RICHENAO Toca ver todo el vídeo porque todo lo que publica el Petrismo se volvió que toca cogerlo con pinzas así fue con lo de Hitler y lo siguen repitiendo y se equivocó quiso decir Albert Einstein ah pero cierto que ahora los dueños de la moral no se equivocan,-2,0,0,jmao124,5,853,,,,,,,,,0
3752,Thu May 25 16:46:19 +0000 2023,"@RajelIsrsel2024 @EmilioCorMoreno @ValdebenitoNata Mas encima se hacen las víctimas, cuando por detras cuantas personas han matado y maltratado por su pensamiento, etnia o religión. Israel Hipócrita",2,0,0,ArayaUC,61,340,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3753,Thu Jun 16 11:44:55 +0000 2022,"@AtenasPoirot nazis kast son dementes,por ser endogámicos,son fanáticos religiosos para esconder desviaciones y  homosexualidad,desde el degenerado cabo hitler y terminando con coitos del kast de 5 minutos en camisón con hoyito al centro. Por eso y mucho más VOTO APRUEBO TODO EL TIEMPO ‼️🤓👌",-2,0,0,DomingoFdezS,285,9877,,,,,,,,,0
3754,Wed Jun 29 19:25:52 +0000 2022,@Enrique_Rojas1 Ya Israel tiene Manager sin embargo 🇩🇴 no tiene ni Gerente ni Manager porque Juan Núñez (que ha demostrado ser incompetente para dirigir Fedobe) está en el limbo y mareando al pueblo dominicano para anunciar al cuerpo técnico.,-2,0,1,IngArgelis_Rod,661,107340,,,,,,,,,0
3755,Sun Jun 12 19:07:07 +0000 2022,@marcopalears Soros insieme a Bill Gates,1,0,1,Maxtom49,1899,9782,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3756,Thu Jun 09 13:10:43 +0000 2022,"Caracol, RCN, Semana y otros, ahora resultaron adalides de la moral cuando han guardado silencio ante el crimen y la corrupción del estado, silencio frente a las masacres y asesinatos de líderes sociales, frente al Hitler de Bucaramanga y otras aberraciones. Hipócritas.",-2,4,4,RalSalgueroMar1,775,8773,,,,,,,,,0
3757,Thu Jun 23 12:40:32 +0000 2022,"@silviaramrez1 Hitler y sus palmeros,también se sentían orgullosos d su política. El gobierno d Madrid tiene el dudoso honor d haber abandonado a los ancianos a su suerte. Su presidenta y el alcalde,son presuntos d hacer negocios mafiosos c mascarillas dirigidas a salvar vidas. Todo un orgullo",-2,0,0,NomadaNaves,2356,4079,,,,,,,,,0
3758,Wed May 10 16:03:42 +0000 2023,"@suarche_e @FumigadorDe @michelonco @SergioPik @rogerwaters Supongo que ahí debe ser 'Palestina'; en la intersección de Larrea con Pueyrredón. Calles paralelas 😆
Ahí te mando una Peuser en Hebreo.",0,0,0,Agrelo866,43,2138,,,,,,,,,0
3759,Tue May 02 16:17:41 +0000 2023,"@RosaTolerante @hrw_espanol ¿y la mentira es? .
Faltó añadir son una ONG servil de George Soros 

#GloZi #GeorgeSoros #Agenda2030",2,0,0,jaameza,122,63899,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3760,Sun May 29 10:15:12 +0000 2022,"@JulenBollain Hitler estaría orgullo de vosotros.

Putos NAZIS",-2,0,0,Javo1516,30,2753,,,,,,,,,0
3761,Tue Jun 28 03:37:27 +0000 2022,✏️ ¿Hitler era gay? Documentos de inteligencia señalan que tenía 'tendencias homosexuales' https://t.co/MCtnldrmg5,-2,0,0,InfoReportes,57497,289,,,,,,,,,0
3762,Tue May 31 23:05:53 +0000 2022,"@ghitis Oiga, Ghitis: entre todos los candidatos, el único que explícitamente admira al ""pensador llamado Adolfo Hitler"" se llama Rodolfo Hernández. Â¿A usted le importa un cuerno que el candidato que usted apoya hable así de lindo de aquel que pasó por el fuego a los judíos? Â¡Lo veo mal!",-2,2,26,davidllinasal,2219,6859,,,,,,,,,0
3763,Mon May 08 12:01:03 +0000 2023,🚀 ¿Adolf Hitler era judío? Un vistazo a la curiosa teoría de la conspiración https://t.co/Ttt4kMGVTW,-2,0,0,TuiterPro,152552,3564,,,,,,,,,0
3764,Thu Jun 23 01:24:50 +0000 2022,@miguelcortesmu Lo dijo el gran pensador aleman Hitler (?) 😂,-2,0,0,1DarioDiaz,58,2549,,,,,,,,,0
3765,Thu May 04 18:32:37 +0000 2023,"@MorenaMia2020 He consumido el cbd israelita , no tiene TCH ( fracción que produce ansiedad)  me funcionó para regular el sueño y dejar de consumir farmacos , me fue recetado.  
Si está contraindicado en epilépticos por ejemplo. 
Te dejo información.  https://t.co/vCmuy10aAI",-2,0,1,entrvinoyletras,485,873,,,,,,,,,0
3766,Mon Jun 06 21:02:36 +0000 2022,Meme ya de olona con el dedito y hitler no? Clavaos,0,0,0,Khxllxn,285,27552,,,,,,,,,0
3767,Sun Jun 12 07:21:13 +0000 2022,"En plena guerra contra Hitler, EEUU tuvo una loca idea: lanzar misiles pilotados por palomas https://t.co/qEvayesZIX",-2,0,0,devilmasterclou,1892,19,,,,,,,,,0
3768,Sat Apr 22 17:47:27 +0000 2023,"Para todos aquellos que se ofenden, enojan y acusan de ""antisemitas"" cuando uno expresa que el estado judío es, entre otras cosas, un estado racista. https://t.co/TH0a8yAHp4",1,0,0,severo1109,1007,142926,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3769,Sun Apr 23 20:13:45 +0000 2023,"@Cabrera661 Y tú por qué crees que es más fácil, Israel? Tú pq vrg crees?",0,0,17,moneeeeeen,32,7443,,,,,,,,,0
3770,Sat Apr 22 23:12:51 +0000 2023,"@lightsxfearles @BizcochitaChan Además seguís mintiendo porque en Uruguay la única que hizo un VERDADERO ESTADIO fue la Stoessel en el centenario para 50k. Lali hizo un show en el Arena, un recinto de 8500 personas. 
En Israel hizo el show al aire libre para 1500 personas.
Trata de no MENTIR para defender",-1,2,20,moskigna,9405,27193,,,,,,,,,0
3771,Sat Jun 04 19:12:17 +0000 2022,"@cerezadecaf1 @CarlosAmayaR Hitler gobernó para todos los alemanes y quiso gobernar en todo Europa.
Sin embargo Hitler, fue menos asesino que un tal Uribe.",2,0,0,AlfonsoWilches5,0,53,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1
3772,Mon May 22 23:32:40 +0000 2023,"👔 Los misterios que rodean la muerte de Hitler: desentrañando teorías conspirativas, hechos y ficciones https://t.co/3lC3ccssfT",-2,0,0,ProEditores,38659,2706,,,,,,,,,0
3773,Fri Jun 02 00:00:15 +0000 2023,"Que “estafa” más absurda. Repasemos la teoría conspiranoica del troll. 

1. Soros crea un activo para controlarnos, sin tener control sobre la red o la distribución. 

2. Mina los primeros bloques (gastando energía) y acumular BTC. 

Sigue… https://t.co/t5LYUozyK0",-2,0,1,Juancapismo,3633,104106,,,,,,,,,0
3774,Fri Jun 02 05:04:44 +0000 2023,@La_Licenciada_ Te siento nice Animo buena noche que el Santo de Israel te cuide,-2,0,0,Manuelg07786123,543,227,,,,,,,,,0
3775,Sat May 06 16:45:36 +0000 2023,"@Panycirco1966 Y dicen que Hitler fue malo ,ellos son iguales o peor",0,0,2,PerezFlordeloto,230,21142,,,,,,,,,0
3776,Sun Jun 26 11:05:55 +0000 2022,"@publico_es @JairoExtre @JaviBernardoP A ver si lo entiendo, pero lo dudo mucho, estáis criticando que los policías de Marruecos, golpeen a inmigrantes para entrar en Melilla... EXCLUSIVA... es alucinante... Cómo se estará riendo el sultán de Marruecos o los de Enlace Judío en España.",1,0,1,LaHoraAzul3,23,2279,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3777,Mon Apr 24 15:45:05 +0000 2023,"📌.#URGENTE |
‼️ @Educacion_Ec posterga inicio del año lectivo en los cantones del #Guayas: Santa Lucía, Colines, Balzar, Palestina y Salitre.
‼️ Vinces, provincia de #LosRíos debido a estación invernal y creciente de ríos.
‼️ @UNENACIONAL advirtió sobre las graves condiciones. https://t.co/CfQbHbIaMb",-2,42,55,TiempoRealEC,27310,2115,,,,,,,,,0
3778,Thu May 04 12:17:27 +0000 2023,"@AlbertoRodNews Ustedes no tienen otro país para escribir que no sea Venezuela? Yo no veo que escriban sobre Siria, Palestina y todos los crímenes que allí se cometen por Israel y EEUU",0,0,0,carlos12364718,76,1176,,,,,,,,,0
3779,Mon May 08 20:42:16 +0000 2023,@Luis_271158 @ferdevill La clase de HdlGP que es Soros para que China lo defina como el hijo de Satán. Pero se equivocan; Soros es el mismo Satán.,2,0,1,TirandoVoy,497,16292,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3780,Fri Apr 21 01:21:04 +0000 2023,me compré una fory y a un judío se la vacíe,1,0,1,maikvicio,132,65773,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3781,Thu Apr 27 22:02:21 +0000 2023,@AkkaGarcia00 @DAZN_ES Hitler se quito de una mala forma a la mitad de los judios del mundo tambien,1,0,0,arrobajemeil1,5,2047,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1
3782,Sat Jun 04 23:44:42 +0000 2022,"@JLozanoA obrador solo es un mediocre presidente de partido, lo suyo solo son las elecciones y dar protección, abrazos y besos a narcos y delincuentes Es aspirante a líder de dictadores latinoamericanos, admirador de Trump, Hitler y Stalin",-2,0,0,Guardia98095612,158,47445,,,,,,,,,0
3783,Sun Jun 26 19:40:46 +0000 2022,"@CristianCrden11 @PCdeChile Gloria eterna al segundo padre de la patria, que evitó el holocausto comunista. Porque nunca hay que olvidar, que el marxismo leninismo implica la exterminación de una clase social entera, para desde ahí fundar una sociedad totalitaria. El gran General Pinochet nos liberó de eso.",-2,0,3,EricBouchardGag,502,20489,,,,,,,,,0
3784,Wed Apr 26 13:39:51 +0000 2023,"Como adelantó Perú21, la entrega del pasaporte a Eliane Karp fue programada para el pasado lunes. Pero lo que no se sabía era que la esposa de Toledo recibió tres documentos por cada una de sus nacionalidades.

📸: Javier zapata

📌 Mayor información: https://t.co/NeGDqdvcYX https://t.co/3AGnADinAv",-2,9,7,peru21noticias,798286,1,,,,,,,,,0
3785,Wed May 03 21:38:52 +0000 2023,"@ElMundoSV Que lo demande Soros, solo a él le echa sus culpas",0,0,0,dorelipin,2197,108198,,,,,,,,,0
3786,Thu May 25 12:25:07 +0000 2023,"@Fa__Israel @rodolfocarter Es que no hay matinal para el ""Arcarde"" 😂",-2,0,1,juank_yeizi,662,51820,,,,,,,,,0
3787,Thu Jun 02 16:37:05 +0000 2022,la psicóloga se refirió a la old albi como â€œalbana hitlerâ€ no sé quién le contó pero que venga a dar la cara,-2,0,2,AlbanaLlorente,261,14240,,,,,,,,,0
3788,Fri May 12 15:02:22 +0000 2023,"@MaxiPatriota @Sebafacho23 @Ricardo_MolinaF @Jou_Kaiser Educar con el Holocausto: cómo Alemania utiliza las escuelas para combatir las mentiras sobre el nazismo, la persecución y muerte de judíos - BBC News Mundo https://t.co/8IzXOn6lLK

Cómo para que te enteres.",-2,0,0,callejeracc,23,3325,,,,,,,,,0
3789,Fri May 19 14:24:11 +0000 2023,@AndresFacundoUy Este actual gobierno es afín a Israel. Siempre del lado de los más poderosos como mandan los yankis.🥺,0,0,2,alberico_muniz,2706,246816,,,,,,,,,0
3790,Sat May 20 10:24:41 +0000 2023,@naturpresidente @Enjoyer_Lons Puta madre hitler sigue vivo entonces??,0,0,0,JDa1029,247,104654,,,,,,,,,0
3791,Sat Jun 18 21:40:30 +0000 2022,"@eloypg18 @AdolfMolya @VickyDavilaH Voten, por Petro para hacer más y más ricos a GEORGE SOROS o los ROCKEFELLERS jajaja ellos le dan la Presidencia y mucho dinero para que Petro &amp; Compañía vivan sabroso y Colombia viva miserable. Ese es el CAMBIO.🤡 

NO Vote por falsas propuestas Vote por la LIBERTAD. 🧠 https://t.co/h3eQRdayJd",2,0,0,BPS47QUIN,2,230,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,1
3792,Tue May 16 15:24:53 +0000 2023,@SandraHelena39 La gran diferencia es que Zelensky es Judio y tuvo que inclinarse al cristianismo.,0,0,0,Salambo06,145,464,,,,,,,,,0
3793,Wed Jun 29 19:48:22 +0000 2022,En serio @horaciorlarreta te parece un extremo el Holocausto? Me parece un montón che. https://t.co/mhaps6h83g,0,0,0,catulandrade,314,202,,,,,,,,,0
3794,Tue May 16 16:45:47 +0000 2023,@diondioniss Quien toma el mando es Alexander Soros quizás sea aún mucho peor que este viejo meado 🤔😁,0,0,1,David1275378043,888,47621,,,,,,,,,0
3795,Sun Jun 05 15:18:23 +0000 2022,@JPEcheverry4 Que se puede esperar de un personajillo que le dijo prostita a virgen y es admirador de hitler,-2,0,0,jonatanarleys,50,3291,,,,,,,,,0
3796,Wed May 24 13:33:00 +0000 2023,@DuvanDerian @Fans_MFCabal Tienen comprado a todo el mundo. Ojo. Vean este reporte de financiaciones por George Soros en toda latino America.   https://t.co/FnvvsnhSnI,2,0,0,sanpinzonmejia,199,17285,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
3797,Wed Jun 29 06:31:04 +0000 2022,"A partir de una idea, la propaganda actúa en la opinión pública  y la vuelve madura.Adolf Hitler
""Mein Kampf""
EL FASCISMO ANDINO, es un concepto ligado con la producción de coca como materia prima de la cocaína. 
Ya hay un ""nido del fascismo""en El Chapare. https://t.co/rQOjxQ9Ccm",-1,0,1,33mamel33,864,8620,,,,,,,,,0
3798,Thu May 04 03:56:04 +0000 2023,"August Landmesser, el único alemán que negó el saludo a Hitler https://t.co/WxjHtuyRqx",-2,0,0,TuitSugerido,440665,3656,,,,,,,,,0
3799,Fri Jun 03 11:09:23 +0000 2022,"""Hay que leer a Hitler para la formación está entre los grandes escritores"".

                             .Así habla Pejetustra

Cómo se diría una mezcla entre chairo y facho...

#Chacho
#Fairo
O simplemente #Pendejo.",-1,0,0,sbolio,291,1130,,,,,,,,,0
3800,Sat May 28 22:17:27 +0000 2022,"@JorgeCosenza @laderechadiario @10Nahueeee @JMilei Banalizar el holocausto, las calumnias e injurias son delito",-2,0,0,PantheRed97,250,28003,,,,,,,,,0
3801,Mon May 29 19:37:46 +0000 2023,"@DaniMayakovski @bulldog_punk Y tiene discursos en el Congreso que pondrían la piel de gallina al mismísimo Hitler, pero resulta que con 44 años cambió de un día para otro y ahora es Clara Zetkin",-2,0,3,JuIi1917,616,35485,,,,,,,,,0
3802,Tue May 02 02:48:43 +0000 2023,"Por cierto, si quieren leer “Mi Lucha” de Hitler, lean la edición de Critica, que es una versión del 2017  comentada y editada por historiadores alemanes serios https://t.co/1d5ym9qXjN",0,0,10,dark_athenea,12830,80666,,,,,,,,,0
3803,Thu Jun 23 02:40:36 +0000 2022,"@biobio Es culpa del neoliberalismo, Pinochet y Hitler!!",0,0,3,felipe_h_1980,353,8164,,,,,,,,,0
3804,Fri Jun 17 14:09:24 +0000 2022,"@loderaulo La peli q vi es aquella mostrando como un comando israelí captura y saca d argentina a Eichmann y lo lleva a Israel donde se le juzga y condena. No recuerdo el nombre d la peli,.tal vez sea esa.",-2,0,3,estelasingerman,287,106589,,,,,,,,,0
3805,Wed Jun 08 10:35:01 +0000 2022,"Los @ArolsenArchives son un centro internacional sobre el Holocausto con la colección de documentos más extensa del mundo sobre las víctimas y sobrevivientes. 
Muchos de los casi 30 millones de documentos están disponibles para su consulta en línea https://t.co/TB4XKgiZi7",-2,0,9,bibliounizar,6674,3530,,,,,,,,,0
3806,Mon Apr 24 15:50:13 +0000 2023,"📳 Las fotos que Hitler intentó destruir, o que probablemente debería haber destruido https://t.co/0czofGXq7F",-2,0,0,LaPublicacion,94676,4312,,,,,,,,,0
3807,Wed Jun 01 14:22:56 +0000 2022,"Que miedo ese señorðŸ˜±
Y  además admirador de Hitler? https://t.co/2AphQn4OFk",-2,1,1,Revolucionart15,984,61052,,,,,,,,,0
3808,Tue Jun 07 00:42:18 +0000 2022,"Conozco a ese chico. Me parece muy bien que haya enfrentado a esos fanáticos religiosos. Él es judío, y tiene derecho a expresar que nadie debe usar a Di-s para difundir discursos de odio contra la comunidad LGBT. Y por cierto, es opositor al Régimen, no como los cristianos esos https://t.co/nYzmhED9ve",-2,2,11,yisruhayu,1029,11500,,,,,,,,,0
3809,Tue May 09 20:55:22 +0000 2023,@lorenzocordovav @SCJN @latinus_us Ya verás lo que sucederá con el #PlanC porque #PlanC_YaEstaEnMarcha ... Espero no te vayas a España o Israel como todos los prófugos del neoliberalismo HDP. https://t.co/QtQgqbDZ9q,0,1,4,antonio_zavala,3121,56684,,,,,,,,,0
3810,Tue May 30 22:44:03 +0000 2023,"@BotCheckerCL @EmmaRincon ya, pero niega que hitler fue de izquierda sin llorar xd",-2,0,1,JesusLif1,44,17272,,,,,,,,,0
3811,Thu Apr 27 22:38:14 +0000 2023,"@world_awakeness @runtothehills_ @BrainstormCarlo @dlacalle Son pésimas las dos y el término medio es tan malo como cada extremo.
Lo unico opuesto son los individualistas liberales que no son ni de derecha ni de izquierda.
Cómo bien dijo el propio Mussolini y también Hitler. Que junto con Stalin es lo que realmente combatían. https://t.co/FkdFy3LxH5",-2,0,0,bert_smart,86,21278,,,,,,,,,0
3812,Fri May 19 13:49:33 +0000 2023,"@MeredHakadosh Es hablar de un hipotético imposible, fijate lo que pasó en la franja de gaza, armaron un estado de terror paralelo, si le das yerushalaim se termina Israel en 5 minutos !!! Te arman el estado de irán en Jerusalén y re bombardean tel aviv",-2,0,4,isaacrrr7,175,32106,,,,,,,,,0
3813,Fri Jun 02 21:03:24 +0000 2023,"Solución
- llevar la legión con armamento moderno y tecnología de última generación para controlar la frontera de la UE con Marruecos, y utilizar Inteligencia artificial para adelantarse a los planes de Marruecos.
- levantar un muro de hormigón como el de Israel con sus vecinos,",-1,1,2,Putoplankalerg1,693,11672,,,,,,,,,0
3814,Thu May 25 01:24:59 +0000 2023,"@DeZurdaTeam_ @DrRobertoMOjeda @EVilluendasC @Ana_Hurtado86 @ManuPineda @IzquierdaUnid15 @DefendiendoCuba @YordanyCuba @aylinalvarezG @UJCdeCuba @QbaDCorazon_ Desde #SanctiSpíritusEnMarcha estamos con ustedes,#ConBuenaFeYo,#CubaEsCultura, #CubaEsAmor @Israel_BuenaFe @ElNecio_Cuba @DeivyPrezMartn1 @TeresitaRomeroR @DiazCanelB @cubacooperaven  @FeansiscoQ @MINSAPCuba @MEspirituana",-2,3,2,DirecSaludSsp,1339,3732,,,,,,,,,0
3815,Fri Jun 02 12:45:05 +0000 2023,@AKN4710 ¿Te das cuenta de que al usar el argumento de Hitler en primer lugar ya es difícil creer los demás argumentos que señalas?,-2,0,0,JDMagno,258,131031,,,,,,,,,0
3816,Sat May 28 22:21:21 +0000 2022,"@yisruhayu Oh, ahora entiendo. Ella se parece a Hitler.",0,0,1,shiloh_livnat,369,553,,,,,,,,,0
3817,Thu May 11 15:39:04 +0000 2023,"@taxonia1 @EGE1099 De hecho, cuando los romanos arrasaron Jerusalén decidieron renombrar a la provincia de Judea y llamarla Palestina sólo por joder, porque era la traducción de filisteos, los tradicionales enemigos de los israelitas.",-2,0,3,Humbert82630297,114,1004,,,,,,,,,0
3818,Sun May 29 22:22:25 +0000 2022,"No merece respeto quien elija un candidato que dice tener simpatía por Hitler. Lean gonorreas, analicen para la segunda vuelta hptas si es que pueden.",-2,0,0,jstrujillo30,261,9953,,,,,,,,,0
3819,Tue May 30 14:42:17 +0000 2023,@FdoOrjuela @georgesoros El nuevo orden mundial de soros financió y promovió el fraude electoral del guerrillero cacas para que acabará con el petróleo y financió la luna de miel de king kong,2,0,3,CarlosR49701197,584,28760,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
